Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","207.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","204.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","199.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","209.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","220.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","214.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","226.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","241.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","232.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","250.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","256.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","246.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","266.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","151.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","145.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","156.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","169.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","164.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","175.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","195.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","189.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","200.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","209.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","204","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","215.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","200.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","194.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","206.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","203.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","199.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","208","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","256.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","248.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","264","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","264.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","249.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","279.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","247.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","240.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080","Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","255.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","56.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","54.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","58.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","63.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","60.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","65.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","66.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","64.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","69.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","67.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","65.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","69.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","72.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","70","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","74.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","77.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","75.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","80.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","82.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","79.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","85.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","49.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","47.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","51.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","56.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","53.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","58.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","64.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","62.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","66.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","69.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","66.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2017","2017","millones No","71.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","66.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","64.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2018","2018","millones No","69.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","67.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","65.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2019","2019","millones No","68.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","83","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","80.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2020","2020","millones No","85.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","83.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","81.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2021","2021","millones No","85.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","80.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","77.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080M","Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2022","2022","millones No","83.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","70.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","68.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20142016","2014-2016","millones No","72.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","79","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","76.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20152017","2015-2017","millones No","81","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","83.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","81.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20162018","2016-2018","millones No","85.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","85.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","83.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20172019","2017-2019","millones No","87.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","93.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","91.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20182020","2018-2020","millones No","95.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","105","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","99.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20192021","2019-2021","millones No","110.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","112.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","107.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210081F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)","20202022","2020-2022","millones No","118","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","61.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","59.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2014","2014","millones No","63.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","69.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","67.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2015","2015","millones No","71.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6132","Valor","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","80.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61321","Confidence interval: Lower bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","78.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","61322","Confidence interval: Upper bound","210080F","Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (valor anual)","2016","2016","millones No","82.5","E","Valor estimado",""
